id_dest,id_origin,no,pop_dest,den_dest,pop_origin,den_origin,id_dest_new,id_origin_new,urban_dest,urban_origin
606092,602142,4,2769,31,5680,35,0606092,0602142,rural,rural
609052,602142,4,14043,219,5680,35,0609052,0602142,rural,rural
609062,602142,4,8205,63,5680,35,0609062,0602142,rural,rural
663011,602142,22,332852,2257,5680,35,0663011,0602142,urban,rural
664011,602142,4,59603,1965,5680,35,0664011,0602142,urban,rural
603153,603011,11,6058,57,4051,284,0603153,0603011,urban-rural,urban
616011,603011,4,14504,378,4051,284,0616011,0603011,urban,urban
662011,603011,5,58805,1667,4051,284,0662011,0603011,urban,urban
663011,603011,10,332852,2257,4051,284,0663011,0603011,urban,urban
603142,603022,3,2837,21,2853,28,0603142,0603022,rural,rural
662011,603022,3,58805,1667,2853,28,0662011,0603022,urban,rural
264011,603032,6,674312,2303,15169,68,0264011,0603032,urban,rural
603011,603032,3,4051,284,15169,68,0603011,0603032,urban,rural
603062,603032,8,4092,42,15169,68,0603062,0603032,rural,rural
603072,603032,6,3374,29,15169,68,0603072,0603032,rural,rural
603092,603032,6,4192,37,15169,68,0603092,0603032,rural,rural
603102,603032,3,5212,28,15169,68,0603102,0603032,rural,rural
603153,603032,3,6058,57,15169,68,0603153,0603032,urban-rural,rural
606011,603032,4,17702,420,15169,68,0606011,0603032,urban,rural
609052,603032,4,14043,219,15169,68,0609052,0603032,rural,rural
610012,603032,4,7717,52,15169,68,0610012,0603032,rural,rural
662011,603032,73,58805,1667,15169,68,0662011,0603032,urban,rural
663011,603032,10,332852,2257,15169,68,0663011,0603032,urban,rural
1207082,603032,3,10154,146,15169,68,1207082,0603032,rural,rural
1418032,603032,3,35219,508,15169,68,1418032,0603032,rural,rural
1465011,603032,15,1863056,2097,15169,68,1465011,0603032,urban,rural
2261011,603032,3,486271,1829,15169,68,2261011,0603032,urban,rural
603032,603042,4,15169,68,5990,31,0603032,0603042,rural,rural
603092,603042,5,4192,37,5990,31,0603092,0603042,rural,rural
603102,603042,3,5212,28,5990,31,0603102,0603042,rural,rural
662011,603042,16,58805,1667,5990,31,0662011,0603042,urban,rural
663011,603042,10,332852,2257,5990,31,0663011,0603042,urban,rural
1434041,603042,3,18179,229,5990,31,1434041,0603042,urban,rural
1465011,603042,4,1863056,8348,5990,31,1465011,0603042,urban,rural
3021172,603042,3,31817,313,5990,31,3021172,0603042,rural,rural
264011,603052,3,674312,2303,2120,22,0264011,0603052,urban,rural
603022,603052,3,2853,28,2120,22,0603022,0603052,rural,rural
603042,603052,3,5990,31,2120,22,0603042,0603052,rural,rural
662011,603052,3,58805,1667,2120,22,0662011,0603052,urban,rural
663011,603052,3,332852,2257,2120,22,0663011,0603052,urban,rural
603032,603062,6,15169,68,4092,42,0603032,0603062,rural,rural
603072,603062,3,3374,29,4092,42,0603072,0603062,rural,rural
609052,603062,3,14043,219,4092,42,0609052,0603062,rural,rural
662011,603062,18,58805,1667,4092,42,0662011,0603062,urban,rural
603032,603072,3,15169,68,3374,29,0603032,0603072,rural,rural
603132,603072,5,3502,32,3374,29,0603132,0603072,rural,rural
662011,603072,7,58805,1667,3374,29,0662011,0603072,urban,rural
663011,603072,3,332852,2257,3374,29,0663011,0603072,urban,rural
603011,603082,14,4051,284,4077,46,0603011,0603082,urban,rural
603122,603082,4,4789,33,4077,46,0603122,0603082,rural,rural
603153,603082,4,6058,57,4077,46,0603153,0603082,urban-rural,rural
610012,603082,3,7717,52,4077,46,0610012,0603082,rural,rural
663011,603082,9,332852,2257,4077,46,0663011,0603082,urban,rural
3012043,603082,6,39789,156,4077,46,3012043,0603082,urban-rural,rural
603042,603092,3,5990,31,4192,37,0603042,0603092,rural,rural
603102,603092,3,5212,28,4192,37,0603102,0603092,rural,rural
619072,603092,4,3659,24,4192,37,0619072,0603092,rural,rural
662011,603092,10,58805,1667,4192,37,0662011,0603092,urban,rural
663011,603092,4,332852,2257,4192,37,0663011,0603092,urban,rural
1412073,603092,5,17984,285,4192,37,1412073,0603092,urban-rural,rural
603032,603102,3,15169,68,5212,28,0603032,0603102,rural,rural
617011,603102,4,37396,1838,5212,28,0617011,0603102,urban,rural
662011,603102,19,58805,1667,5212,28,0662011,0603102,urban,rural
663011,603102,14,332852,2257,5212,28,0663011,0603102,urban,rural
603032,603113,5,15169,68,6541,42,0603032,0603113,rural,urban-rural
603122,603113,4,4789,33,6541,42,0603122,0603113,rural,urban-rural
617011,603113,3,37396,1838,6541,42,0617011,0603113,urban,urban-rural
617052,603113,6,8544,102,6541,42,0617052,0603113,rural,urban-rural
662011,603113,5,58805,1667,6541,42,0662011,0603113,urban,urban-rural
663011,603113,7,332852,2257,6541,42,0663011,0603113,urban,urban-rural
603032,603122,4,15169,68,4789,33,0603032,0603122,rural,rural
610012,603122,6,7717,52,4789,33,0610012,0603122,rural,rural
662011,603122,8,58805,1667,4789,33,0662011,0603122,urban,rural
663011,603122,7,332852,2257,4789,33,0663011,0603122,urban,rural
603022,603132,6,2853,28,3502,32,0603022,0603132,rural,rural
603032,603132,3,15169,68,3502,32,0603032,0603132,rural,rural
603072,603132,3,3374,29,3502,32,0603072,0603132,rural,rural
606052,603132,5,8245,55,3502,32,0606052,0603132,rural,rural
662011,603132,3,58805,1667,3502,32,0662011,0603132,urban,rural
663011,603132,8,332852,2257,3502,32,0663011,0603132,urban,rural
1434011,603132,3,27580,1404,3502,32,1434011,0603132,urban,rural
662011,603142,6,58805,1667,2837,21,0662011,0603142,urban,rural
603032,603153,5,15169,68,6058,57,0603032,0603153,rural,urban-rural
606011,603153,3,17702,420,6058,57,0606011,0603153,urban,urban-rural
662011,603153,13,58805,1667,6058,57,0662011,0603153,urban,urban-rural
663011,603153,9,332852,2257,6058,57,0663011,0603153,urban,urban-rural
1434041,603153,3,18179,229,6058,57,1434041,0603153,urban,urban-rural
1465011,603153,3,1863056,5177,6058,57,1465011,0603153,urban,urban-rural
2467011,603153,4,83987,984,6058,57,2467011,0603153,urban,urban-rural
264011,604011,9,674312,2303,16563,501,0264011,0604011,urban,urban
604032,604011,8,4914,38,16563,501,0604032,0604011,rural,urban
604042,604011,46,9370,36,16563,501,0604042,0604011,rural,urban
604052,604011,7,6372,27,16563,501,0604052,0604011,rural,urban
604062,604011,8,3825,42,16563,501,0604062,0604011,rural,urban
604072,604011,4,4176,35,16563,501,0604072,0604011,rural,urban
604082,604011,13,8602,46,16563,501,0604082,0604011,rural,urban
620142,604011,4,23685,121,16563,501,0620142,0604011,rural,urban
663011,604011,37,332852,2257,16563,501,0663011,0604011,urban,urban
664011,604011,11,59603,1965,16563,501,0664011,0604011,urban,urban
1206072,604011,3,18189,252,16563,501,1206072,0604011,rural,urban
1261011,604011,8,802583,2456,16563,501,1261011,0604011,urban,urban
1465011,604011,13,1863056,2097,16563,501,1465011,0604011,urban,urban
1812063,604011,4,9939,126,16563,501,1812063,0604011,urban-rural,urban
2466011,604011,3,172628,1289,16563,501,2466011,0604011,urban,urban
604011,604022,9,16563,501,4805,22,0604011,0604022,urban,rural
606022,604022,3,4512,64,4805,22,0606022,0604022,rural,rural
663011,604022,7,332852,2257,4805,22,0663011,0604022,urban,rural
1206092,604022,3,15994,366,4805,22,1206092,0604022,rural,rural
1809032,604022,8,4431,22,4805,22,1809032,0604022,rural,rural
1863011,604022,3,196374,1522,4805,22,1863011,0604022,urban,rural
2862011,604022,3,169251,1916,4805,22,2862011,0604022,urban,rural
604011,604032,3,16563,501,4914,38,0604011,0604032,urban,rural
604042,604032,3,9370,36,4914,38,0604042,0604032,rural,rural
606011,604032,3,17702,420,4914,38,0606011,0604032,urban,rural
618112,604032,4,11055,65,4914,38,0618112,0604032,rural,rural
663011,604032,3,332852,2257,4914,38,0663011,0604032,urban,rural
1421062,604032,3,22803,519,4914,38,1421062,0604032,rural,rural
1434021,604032,3,43164,1651,4914,38,1434021,0604032,urban,rural
604011,604042,37,16563,501,9370,36,0604011,0604042,urban,rural
604032,604042,8,4914,38,9370,36,0604032,0604042,rural,rural
604052,604042,5,6372,27,9370,36,0604052,0604042,rural,rural
662011,604042,4,58805,1667,9370,36,0662011,0604042,urban,rural
663011,604042,14,332852,2257,9370,36,0663011,0604042,urban,rural
664011,604042,7,59603,1965,9370,36,0664011,0604042,urban,rural
1008011,604042,3,19117,702,9370,36,1008011,0604042,urban,rural
1432063,604042,4,30129,423,9370,36,1432063,0604042,urban-rural,rural
2209042,604042,4,4943,49,9370,36,2209042,0604042,rural,rural
2602072,604042,3,3981,37,9370,36,2602072,0604042,rural,rural
