kod_dest,kod_origin,gmina_dest,no,gmina_origin,pop_origin,den_origin,pop_dest,den_dest
1465108,1465088,Śródmieście,31,Praga-Północ,60855,5381,101979,6550
1465108,1465118,Śródmieście,36,Targówek,124240,5106,101979,6550
1465108,1465128,Śródmieście,13,Ursus,67373,7206,101979,6550
1465108,1465138,Śródmieście,45,Ursynów,151432,3458,101979,6550
1465108,1465148,Śródmieście,20,Wawer,86399,1084,101979,6550
1465108,1465158,Śródmieście,6,Wesoła,26380,1150,101979,6550
1465108,1465168,Śródmieście,30,Wilanów,51172,1393,101979,6550
1465108,1465178,Śródmieście,23,Włochy,49280,1721,101979,6550
1465108,1465188,Śródmieście,98,Wola,151158,7848,101979,6550
1465108,1465198,Śródmieście,45,Żoliborz,58633,6922,101979,6550
1465108,2001011,Śródmieście,5,Augustów,29341,363,101979,6550
1465108,2061011,Śródmieście,5,M. Białystok,293413,2873,101979,6550
1465108,2063011,Śródmieście,6,M. Suwałki,68839,1051,101979,6550
1465108,2261011,Śródmieście,21,M. Gdańsk,486271,1829,101979,6550
1465108,2262011,Śródmieście,6,M. Gdynia,244676,1810,101979,6550
1465108,2263011,Śródmieście,4,M. Słupsk,87119,2019,101979,6550
1465108,2461011,Śródmieście,4,M. Bielsko-Biała,168106,1351,101979,6550
1465108,2464011,Śródmieście,5,M. Częstochowa,210773,1320,101979,6550
1465108,2469011,Śródmieście,6,M. Katowice,282755,1716,101979,6550
1465108,2473011,Śródmieście,3,M. Rybnik,132923,896,101979,6550
1465108,2475011,Śródmieście,5,M. Sosnowiec,191676,2103,101979,6550
1465108,2607011,Śródmieście,4,Ostrowiec Świętokrzyski,63932,1377,101979,6550
1465108,2661011,Śródmieście,4,M. Kielce,185478,1692,101979,6550
1465108,2805011,Śródmieście,4,Ełk,60248,2862,101979,6550
1465108,2806011,Śródmieście,3,Giżycko,27978,2039,101979,6550
1465108,2861011,Śródmieście,5,M. Elbląg,114401,1433,101979,6550
1465108,2862011,Śródmieście,8,M. Olsztyn,169251,1916,101979,6550
1465108,3024074,Śródmieście,4,Szamotuły,18569,1676,101979,6550
1465108,3064039,Śródmieście,4,Poznań-Jeżyce,,,101979,6550
1465108,3208011,Śródmieście,4,Kołobrzeg,44003,1607,101979,6550
1465108,3262011,Śródmieście,9,M. Szczecin,394482,1312,101979,6550
1465108,3263011,Śródmieście,6,M. Świnoujście,39834,197,101979,6550
1465118,264029,Targówek,5,Wrocław-Fabryczna,,,124240,5106
1465118,264039,Targówek,3,Wrocław-Krzyki,,,124240,5106
1465118,264049,Targówek,3,Wrocław-Psie Pole,,,124240,5106
1465118,407042,Targówek,4,Inowrocław,12007,70,124240,5106
1465118,461011,Targówek,7,M. Bydgoszcz,334026,1898,124240,5106
1465118,463011,Targówek,5,M. Toruń,197112,1703,124240,5106
1465118,464011,Targówek,4,M. Włocławek,103535,1217,124240,5106
1465118,602011,Targówek,3,Biłgoraj,25268,1198,124240,5106
1465118,604011,Targówek,5,Hrubieszów,16563,501,124240,5106
1465118,607011,Targówek,3,Kraśnik,32189,1233,124240,5106
1465118,611011,Targówek,10,Łuków,27719,775,124240,5106
1465118,611052,Targówek,6,Łuków,18401,60,124240,5106
1465118,614011,Targówek,4,Puławy,44755,886,124240,5106
1465118,614112,Targówek,3,Żyrzyn,6196,48,124240,5106
1465118,615011,Targówek,5,Radzyń Podlaski,14620,757,124240,5106
1465118,618011,Targówek,3,Tomaszów Lubelski,18291,1376,124240,5106
1465118,661011,Targówek,12,M. Biała Podlaska,55100,1115,124240,5106
1465118,662011,Targówek,3,M. Chełm,58805,1667,124240,5106
1465118,663011,Targówek,26,M. Lublin,332852,2257,124240,5106
1465118,664011,Targówek,6,M. Zamość,59603,1965,124240,5106
1465118,862011,Targówek,3,M. Zielona Góra,139667,502,124240,5106
1465118,1002011,Targówek,5,Kutno,41754,1243,124240,5106
1465118,1005011,Targówek,3,Łowicz,26582,1135,124240,5106
1465118,1012011,Targówek,3,Radomsko,43958,855,124240,5106
1465118,1061029,Targówek,4,Łódź-Bałuty,,,124240,5106
1465118,1061049,Targówek,8,Łódź-Polesie,,,124240,5106
1465118,1062011,Targówek,9,M. Piotrków Trybunalski,68270,1015,124240,5106
1465118,1219055,Targówek,4,Wieliczka,40113,465,124240,5106
1465118,1261011,Targówek,13,M. Kraków,802583,2456,124240,5106
1465118,1262011,Targówek,3,M. Nowy Sącz,80979,1406,124240,5106
1465118,1402011,Targówek,7,Ciechanów,42449,1295,124240,5106
1465118,1404011,Targówek,6,Gostynin,17498,540,124240,5106
1465118,1407022,Targówek,4,Głowaczów,6767,36,124240,5106
1465118,1408011,Targówek,9,Legionowo,52995,3914,124240,5106
1465118,1408022,Targówek,4,Jabłonna,22605,349,124240,5106
1465118,1408052,Targówek,5,Wieliszew,19526,184,124240,5106
1465118,1412011,Targówek,3,Mińsk Mazowiecki,40333,3058,124240,5106
1465118,1412151,Targówek,6,Sulejówek,21253,1101,124240,5106
1465118,1413072,Targówek,4,Szreńsk,3838,35,124240,5106
1465118,1414011,Targówek,3,Nowy Dwór Mazowiecki,28586,1014,124240,5106
1465118,1415042,Targówek,3,Goworowo,7926,36,124240,5106
1465118,1416011,Targówek,5,Ostrów Mazowiecka,21834,980,124240,5106
1465118,1416032,Targówek,4,Boguty-Pianki,2445,27,124240,5106
1465118,1416072,Targówek,4,Ostrów Mazowiecka,12743,45,124240,5106
1465118,1416082,Targówek,4,Stary Lubotyń,3601,33,124240,5106
1465118,1416102,Targówek,3,Wąsewo,4020,34,124240,5106
1465118,1417011,Targówek,6,Józefów,20998,878,124240,5106
1465118,1417021,Targówek,6,Otwock,44333,937,124240,5106
1465118,1418014,Targówek,4,Góra Kalwaria,11876,869,124240,5106
1465118,1418044,Targówek,6,Piaseczno,51979,3203,124240,5106
1465118,1418045,Targówek,4,Piaseczno,43761,391,124240,5106
1465118,1419122,Targówek,3,Słupno,8841,118,124240,5106
1465118,1420011,Targówek,3,Płońsk,21733,1874,124240,5106
1465118,1421011,Targówek,3,Piastów,23140,4010,124240,5106
1465118,1421021,Targówek,11,Pruszków,65333,3405,124240,5106
1465118,1421052,Targówek,4,Nadarzyn,17151,234,124240,5106
1465118,1424044,Targówek,7,Pułtusk,19270,835,124240,5106
1465118,1425092,Targówek,3,Przytyk,7081,53,124240,5106
1465118,1426092,Targówek,3,Skórzec,8096,68,124240,5106
1465118,1428011,Targówek,3,Sochaczew,34139,1304,124240,5106
1465118,1429011,Targówek,3,Sokołów Podlaski,18502,1057,124240,5106
1465118,1429082,Targówek,4,Sokołów Podlaski,5843,43,124240,5106
1465118,1432054,Targówek,5,Łomianki,18118,2157,124240,5106
1465118,1432055,Targówek,4,Łomianki,12821,421,124240,5106
1465118,1433054,Targówek,4,Łochów,6632,496,124240,5106
1465118,1434011,Targówek,13,Kobyłka,27580,1404,124240,5106
1465118,1434021,Targówek,26,Marki,43164,1651,124240,5106
1465118,1434031,Targówek,28,Ząbki,44325,4037,124240,5106
1465118,1434041,Targówek,10,Zielonka,18179,229,124240,5106
1465118,1434072,Targówek,7,Klembów,10873,127,124240,5106
1465118,1434114,Targówek,7,Tłuszcz,8002,1012,124240,5106
1465118,1434124,Targówek,9,Wołomin,36063,2092,124240,5106
1465118,1435054,Targówek,6,Wyszków,26241,1263,124240,5106
1465118,1435055,Targówek,3,Wyszków,13142,91,124240,5106
1465118,1461011,Targówek,5,M. Ostrołęka,49275,1473,124240,5106
1465118,1462011,Targówek,10,M. Płock,113660,1291,124240,5106
1465118,1463011,Targówek,25,M. Radom,199904,1788,124240,5106
1465118,1464011,Targówek,6,M. Siedlce,76005,2386,124240,5106
1465118,1465028,Targówek,32,Bemowo,129169,5177,124240,5106
1465118,1465038,Targówek,83,Białołęka,153100,2097,124240,5106
1465118,1465048,Targówek,33,Bielany,133478,4127,124240,5106
1465118,1465058,Targówek,72,Mokotów,225916,6378,124240,5106
1465118,1465068,Targówek,14,Ochota,80988,8332,124240,5106
1465118,1465078,Targówek,66,Praga-Południe,186834,8348,124240,5106
1465118,1465088,Targówek,101,Praga-Północ,60855,5381,124240,5106
1465118,1465098,Targówek,13,Rembertów,24670,1278,124240,5106
1465118,1465108,Targówek,55,Śródmieście,101979,6550,124240,5106
1465118,1465128,Targówek,9,Ursus,67373,7206,124240,5106
1465118,1465138,Targówek,25,Ursynów,151432,3458,124240,5106
1465118,1465148,Targówek,18,Wawer,86399,1084,124240,5106
1465118,1465158,Targówek,5,Wesoła,26380,1150,124240,5106
1465118,1465168,Targówek,6,Wilanów,51172,1393,124240,5106
1465118,1465178,Targówek,19,Włochy,49280,1721,124240,5106
1465118,1465188,Targówek,39,Wola,151158,7848,124240,5106
1465118,1465198,Targówek,25,Żoliborz,58633,6922,124240,5106
1465118,1811052,Targówek,3,Mielec,13551,110,124240,5106
1465118,1818011,Targówek,7,Stalowa Wola,56819,689,124240,5106
1465118,1862011,Targówek,3,M. Przemyśl,57568,1247,124240,5106
1465118,1863011,Targówek,5,M. Rzeszów,196374,1522,124240,5106
1465118,2001011,Targówek,3,Augustów,29341,363,124240,5106
1465118,2002064,Targówek,3,Łapy,14709,1212,124240,5106
1465118,2003011,Targówek,6,Bielsk Podlaski,24417,904,124240,5106
1465118,2007072,Targówek,3,Śniadowo,5133,31,124240,5106
1465118,2011084,Targówek,3,Sokółka,17481,937,124240,5106
1465118,2061011,Targówek,14,M. Białystok,293413,2873,124240,5106
1465118,2063011,Targówek,6,M. Suwałki,68839,1051,124240,5106
1465118,2211011,Targówek,4,Hel,2909,127,124240,5106
1465118,2261011,Targówek,6,M. Gdańsk,486271,1829,124240,5106
1465118,2262011,Targówek,7,M. Gdynia,244676,1810,124240,5106
1465118,2462011,Targówek,3,M. Bytom,151691,2183,124240,5106
1465118,2607011,Targówek,7,Ostrowiec Świętokrzyski,63932,1377,124240,5106
1465118,2610011,Targówek,6,Skarżysko-Kamienna,42458,659,124240,5106
1465118,2661011,Targówek,17,M. Kielce,185478,1692,124240,5106
1465118,2803011,Targówek,4,Działdowo,20520,1789,124240,5106
1465118,2803052,Targówek,3,Płośnica,5214,32,124240,5106
1465118,2805011,Targówek,5,Ełk,60248,2862,124240,5106
1465118,2806011,Targówek,3,Giżycko,27978,2039,124240,5106
1465118,2816034,Targówek,4,Pisz,18074,1793,124240,5106
1465118,2862011,Targówek,11,M. Olsztyn,169251,1916,124240,5106
1465118,3064049,Targówek,4,Poznań-Nowe Miasto,,,124240,5106
1465118,3217011,Targówek,3,Wałcz,23978,628,124240,5106
1465118,3262011,Targówek,3,M. Szczecin,394482,1312,124240,5106
1465128,461011,Ursus,6,M. Bydgoszcz,334026,1898,67373,7206
1465128,463011,Ursus,6,M. Toruń,197112,1703,67373,7206
1465128,464011,Ursus,7,M. Włocławek,103535,1217,67373,7206
1465128,601172,Ursus,3,Tuczna,2815,17,67373,7206
1465128,602011,Ursus,3,Biłgoraj,25268,1198,67373,7206
1465128,607011,Ursus,3,Kraśnik,32189,1233,67373,7206
1465128,608011,Ursus,5,Lubartów,20306,1459,67373,7206
1465128,608042,Ursus,3,Jeziorzany,2520,38,67373,7206
1465128,611011,Ursus,12,Łuków,27719,775,67373,7206
1465128,611052,Ursus,3,Łuków,18401,60,67373,7206
1465128,611092,Ursus,3,Trzebieszów,7154,51,67373,7206
1465128,611112,Ursus,4,Wola Mysłowska,4434,37,67373,7206
1465128,614011,Ursus,9,Puławy,44755,886,67373,7206
1465128,614022,Ursus,3,Baranów,3661,43,67373,7206
1465128,614085,Ursus,3,Nałęczów,5023,102,67373,7206
1465128,615011,Ursus,6,Radzyń Podlaski,14620,757,67373,7206
1465128,615042,Ursus,5,Kąkolewnica,7687,52,67373,7206
1465128,615062,Ursus,3,Radzyń Podlaski,7912,51,67373,7206
1465128,616044,Ursus,7,Ryki,9200,338,67373,7206
1465128,617011,Ursus,4,Świdnik,37396,1838,67373,7206
1465128,620142,Ursus,3,Zamość,23685,121,67373,7206
1465128,661011,Ursus,11,M. Biała Podlaska,55100,1115,67373,7206
1465128,662011,Ursus,5,M. Chełm,58805,1667,67373,7206
1465128,663011,Ursus,19,M. Lublin,332852,2257,67373,7206
1465128,664011,Ursus,7,M. Zamość,59603,1965,67373,7206
1465128,861011,Ursus,3,M. Gorzów Wielkopolski,118011,1377,67373,7206
1465128,1001011,Ursus,4,Bełchatów,53718,1551,67373,7206
1465128,1002011,Ursus,6,Kutno,41754,1243,67373,7206
1465128,1002114,Ursus,3,Żychlin,7743,892,67373,7206
1465128,1004011,Ursus,3,Łęczyca,13340,1491,67373,7206
1465128,1005011,Ursus,6,Łowicz,26582,1135,67373,7206
1465128,1005072,Ursus,6,Łowicz,7666,58,67373,7206
1465128,1010062,Ursus,3,Moszczenica,12643,113,67373,7206
1465128,1013011,Ursus,4,Rawa Mazowiecka,16249,1137,67373,7206
1465128,1014095,Ursus,3,Warta,8994,37,67373,7206
1465128,1016011,Ursus,7,Tomaszów Mazowiecki,58796,1424,67373,7206
1465128,1061029,Ursus,6,Łódź-Bałuty,,,67373,7206
1465128,1061039,Ursus,7,Łódź-Górna,,,67373,7206
1465128,1061049,Ursus,5,Łódź-Polesie,,,67373,7206
1465128,1061059,Ursus,3,Łódź-Śródmieście,,,67373,7206
1465128,1062011,Ursus,7,M. Piotrków Trybunalski,68270,1015,67373,7206
1465128,1063011,Ursus,9,M. Skierniewice,45933,1328,67373,7206
1465128,1209035,Ursus,4,Myślenice,27308,222,67373,7206
1465128,1216122,Ursus,3,Wietrzychowice,3794,78,67373,7206
1465128,1261011,Ursus,5,M. Kraków,802583,2456,67373,7206
1465128,1401014,Ursus,4,Białobrzegi,6530,870,67373,7206
1465128,1402011,Ursus,6,Ciechanów,42449,1295,67373,7206
1465128,1403021,Ursus,3,Łaskarzew,4547,296,67373,7206
1465128,1403104,Ursus,3,Pilawa,4432,665,67373,7206
1465128,1404011,Ursus,4,Gostynin,17498,540,67373,7206
1465128,1405032,Ursus,3,Baranów,5541,74,67373,7206
1465128,1405044,Ursus,15,Grodzisk Mazowiecki,34009,2578,67373,7206
1465128,1405052,Ursus,3,Jaktorów,13147,238,67373,7206
1465128,1406092,Ursus,4,Pniewy,4813,47,67373,7206
1465128,1407055,Ursus,5,Kozienice,12211,52,67373,7206
1465128,1410042,Ursus,5,Platerów,4537,35,67373,7206
1465128,1411042,Ursus,4,Krasnosielc,5983,36,67373,7206
1465128,1413011,Ursus,4,Mława,30869,887,67373,7206
1465128,1414011,Ursus,5,Nowy Dwór Mazowiecki,28586,1014,67373,7206
1465128,1415092,Ursus,4,Olszewo-Borki,10960,56,67373,7206
1465128,1416011,Ursus,7,Ostrów Mazowiecka,21834,980,67373,7206
1465128,1416022,Ursus,3,Andrzejewo,3843,32,67373,7206
1465128,1417011,Ursus,3,Józefów,20998,878,67373,7206
1465128,1417021,Ursus,4,Otwock,44333,937,67373,7206
1465128,1418014,Ursus,6,Góra Kalwaria,11876,869,67373,7206
1465128,1418045,Ursus,6,Piaseczno,43761,391,67373,7206
1465128,1420011,Ursus,4,Płońsk,21733,1874,67373,7206
1465128,1420032,Ursus,3,Baboszewo,7512,46,67373,7206
1465128,1421011,Ursus,28,Piastów,23140,4010,67373,7206
1465128,1421021,Ursus,26,Pruszków,65333,3405,67373,7206
1465128,1421034,Ursus,8,Brwinów,14466,985,67373,7206
1465128,1421042,Ursus,11,Michałowice,19123,550,67373,7206
1465128,1421052,Ursus,5,Nadarzyn,17151,234,67373,7206
1465128,1421062,Ursus,5,Raszyn,22803,519,67373,7206
1465128,1423065,Ursus,3,Przysucha,5641,32,67373,7206
1465128,1424044,Ursus,3,Pułtusk,19270,835,67373,7206
1465128,1425011,Ursus,3,Pionki,16564,900,67373,7206
1465128,1426082,Ursus,3,Siedlce,19360,137,67373,7206
1465128,1428011,Ursus,4,Sochaczew,34139,1304,67373,7206
1465128,1428062,Ursus,4,Rybno,3404,47,67373,7206
1465128,1428072,Ursus,3,Sochaczew,11739,128,67373,7206
1465128,1432014,Ursus,4,Błonie,12095,1331,67373,7206
1465128,1432032,Ursus,3,Kampinos,4466,53,67373,7206
1465128,1432055,Ursus,5,Łomianki,12821,421,67373,7206
1465128,1432064,Ursus,3,Ożarów Mazowiecki,14719,1813,67373,7206
1465128,1432072,Ursus,7,Stare Babice,22181,350,67373,7206
1465128,1434021,Ursus,3,Marki,43164,1651,67373,7206
1465128,1434072,Ursus,3,Klembów,10873,127,67373,7206
1465128,1434124,Ursus,4,Wołomin,36063,2092,67373,7206
1465128,1435055,Ursus,3,Wyszków,13142,91,67373,7206
1465128,1461011,Ursus,8,M. Ostrołęka,49275,1473,67373,7206
1465128,1462011,Ursus,10,M. Płock,113660,1291,67373,7206
1465128,1463011,Ursus,21,M. Radom,199904,1788,67373,7206
1465128,1464011,Ursus,12,M. Siedlce,76005,2386,67373,7206
1465128,1465028,Ursus,79,Bemowo,129169,5177,67373,7206
1465128,1465038,Ursus,29,Białołęka,153100,2097,67373,7206
1465128,1465048,Ursus,27,Bielany,133478,4127,67373,7206
1465128,1465058,Ursus,59,Mokotów,225916,6378,67373,7206
1465128,1465068,Ursus,53,Ochota,80988,8332,67373,7206
1465128,1465078,Ursus,38,Praga-Południe,186834,8348,67373,7206
1465128,1465088,Ursus,11,Praga-Północ,60855,5381,67373,7206
1465128,1465108,Ursus,34,Śródmieście,101979,6550,67373,7206
1465128,1465118,Ursus,17,Targówek,124240,5106,67373,7206
1465128,1465138,Ursus,35,Ursynów,151432,3458,67373,7206
1465128,1465148,Ursus,5,Wawer,86399,1084,67373,7206
1465128,1465168,Ursus,12,Wilanów,51172,1393,67373,7206
1465128,1465178,Ursus,84,Włochy,49280,1721,67373,7206
1465128,1465188,Ursus,86,Wola,151158,7848,67373,7206
1465128,1465198,Ursus,15,Żoliborz,58633,6922,67373,7206
1465128,1606024,Ursus,3,Namysłów,16994,752,67373,7206
1465128,1803011,Ursus,3,Dębica,43698,1292,67373,7206
1465128,1805092,Ursus,3,Skołyszyn,12117,154,67373,7206
1465128,1814075,Ursus,3,Sieniawa,4753,39,67373,7206
1465128,1861011,Ursus,3,M. Krosno,44687,999,67373,7206
1465128,1862011,Ursus,4,M. Przemyśl,57568,1247,67373,7206
1465128,1864011,Ursus,4,M. Tarnobrzeg,44529,521,67373,7206
1465128,2003011,Ursus,4,Bielsk Podlaski,24417,904,67373,7206
1465128,2003052,Ursus,3,Brańsk,5323,23,67373,7206
1465128,2004011,Ursus,6,Grajewo,21303,1124,67373,7206
1465128,2010011,Ursus,4,Siemiatycze,13639,376,67373,7206
1465128,2013011,Ursus,3,Wysokie Mazowieckie,9081,596,67373,7206
1465128,2061011,Ursus,17,M. Białystok,293413,2873,67373,7206
1465128,2062011,Ursus,9,M. Łomża,60468,1851,67373,7206
1465128,2063011,Ursus,6,M. Suwałki,68839,1051,67373,7206
1465128,2262011,Ursus,5,M. Gdynia,244676,1810,67373,7206
1465128,2464011,Ursus,3,M. Częstochowa,210773,1320,67373,7206
1465128,2465011,Ursus,3,M. Dąbrowa Górnicza,115955,614,67373,7206
1465128,2466011,Ursus,3,M. Gliwice,172628,1289,67373,7206
1465128,2473011,Ursus,3,M. Rybnik,132923,896,67373,7206
1465128,2605035,Ursus,4,Końskie,15231,66,67373,7206
1465128,2607011,Ursus,11,Ostrowiec Świętokrzyski,63932,1377,67373,7206
1465128,2661011,Ursus,17,M. Kielce,185478,1692,67373,7206
1465128,2802011,Ursus,4,Braniewo,16411,1322,67373,7206
1465128,2805011,Ursus,4,Ełk,60248,2862,67373,7206
1465128,2862011,Ursus,7,M. Olsztyn,169251,1916,67373,7206
1465128,3017011,Ursus,3,Ostrów Wielkopolski,70296,1678,67373,7206
1465128,3021172,Ursus,3,Tarnowo Podgórne,31817,313,67373,7206
1465128,3062011,Ursus,3,M. Konin,69069,839,67373,7206
1465128,3208011,Ursus,6,Kołobrzeg,44003,1607,67373,7206
1465128,3261011,Ursus,4,M. Koszalin,104891,1067,67373,7206
1465138,202011,Ursynów,5,Bielawa,28688,792,151432,3458
1465138,262011,Ursynów,3,M. Legnica,93988,1670,151432,3458
1465138,264039,Ursynów,4,Wrocław-Krzyki,,,151432,3458
1465138,265011,Ursynów,3,M. Wałbrzych,103263,1219,151432,3458
1465138,409045,Ursynów,4,Strzelno,5693,32,151432,3458
1465138,461011,Ursynów,11,M. Bydgoszcz,334026,1898,151432,3458
1465138,463011,Ursynów,11,M. Toruń,197112,1703,151432,3458
1465138,608011,Ursynów,3,Lubartów,20306,1459,151432,3458
1465138,609132,Ursynów,4,Wojciechów,6016,74,151432,3458
1465138,612072,Ursynów,3,Wilków,4230,54,151432,3458
1465138,614092,Ursynów,3,Puławy,12194,76,151432,3458
1465138,617011,Ursynów,5,Świdnik,37396,1838,151432,3458
1465138,618011,Ursynów,4,Tomaszów Lubelski,18291,1376,151432,3458
1465138,661011,Ursynów,8,M. Biała Podlaska,55100,1115,151432,3458
1465138,662011,Ursynów,9,M. Chełm,58805,1667,151432,3458
1465138,663011,Ursynów,23,M. Lublin,332852,2257,151432,3458
1465138,664011,Ursynów,11,M. Zamość,59603,1965,151432,3458
1465138,862011,Ursynów,7,M. Zielona Góra,139667,502,151432,3458
1465138,1001011,Ursynów,6,Bełchatów,53718,1551,151432,3458
1465138,1005102,Ursynów,3,Zduny,5286,41,151432,3458
1465138,1007044,Ursynów,3,Opoczno,19540,724,151432,3458
1465138,1013011,Ursynów,3,Rawa Mazowiecka,16249,1137,151432,3458
1465138,1013025,Ursynów,3,Biała Rawska,7915,40,151432,3458
1465138,1016011,Ursynów,6,Tomaszów Mazowiecki,58796,1424,151432,3458
1465138,1061029,Ursynów,8,Łódź-Bałuty,,,151432,3458
1465138,1061049,Ursynów,4,Łódź-Polesie,,,151432,3458
1465138,1061059,Ursynów,5,Łódź-Śródmieście,,,151432,3458
1465138,1061069,Ursynów,4,Łódź-Widzew,,,151432,3458
1465138,1062011,Ursynów,7,M. Piotrków Trybunalski,68270,1015,151432,3458
1465138,1063011,Ursynów,3,M. Skierniewice,45933,1328,151432,3458
1465138,1216082,Ursynów,3,Skrzyszów,14095,164,151432,3458
1465138,1261011,Ursynów,22,M. Kraków,802583,2456,151432,3458
1465138,1262011,Ursynów,3,M. Nowy Sącz,80979,1406,151432,3458
1465138,1402011,Ursynów,4,Ciechanów,42449,1295,151432,3458
1465138,1405044,Ursynów,6,Grodzisk Mazowiecki,34009,2578,151432,3458
1465138,1405052,Ursynów,4,Jaktorów,13147,238,151432,3458
1465138,1406092,Ursynów,5,Pniewy,4813,47,151432,3458
